"action","amendmentIndicator","assetClass","blockTradeIndicator","cleared","coupon","customBasketIndicator","deliveryType","disseminationIdentifier","disseminationTimestamp","effectiveDate","embeddedOptionType","event","eventDateTime","exchangeRate","exchangeRateBasis","executionDateTime","expirationDate","firstExerciseDate","futureValueNotional","indexFactor","instrumentType","leg1CallAmount","leg1CallCurrency","leg1CommodityDesc","leg1EffectiveNotionalAmount","leg1FixedRate","leg1FixedRateDayCount","leg1FixedRatePaymentFrequencyMultiplier","leg1FixedRatePaymentFrequencyPeriod","leg1FloatingRateDayCount","leg1FloatingRatePaymentFrequencyMultiplier","leg1FloatingRatePaymentFrequencyPeriod","leg1NotionalAmount","leg1NotionalCurrency","leg1NotionalEffectiveDate","leg1NotionalEndDate","leg1NotionalQuantity","leg1NotionalScheduleType","leg1PhysicalDeliveryLocation","leg1PhysicalDeliveryRegion","leg1PricingIndexLocation","leg1PricingIndexRegion","leg1PutAmount","leg1PutCurrency","leg1QuantityFrequencyMultiplier","leg1QuantityUnit","leg1ResetFrequencyMultiplier","leg1SettlementCurrency","leg1SettlementLocation","leg1Spread","leg1SpreadCurrency","leg1SpreadNotation","leg1TotalNotionalQuantity","leg1UnderlierCurrency","leg1UnderlierID","leg1UnderlierIDSource","leg1UnderlierTenorMultiplier","leg1UnderlierTenorPeriod","leg1UnderlyingAssetOrContractSubType","leg1UnderlyingAssetOrContractType","leg2CallAmount","leg2CallCurrency","leg2CommodityDesc","leg2EffectiveNotionalAmount","leg2FixedRateDayCount","leg2FixedRatePaymentFrequencyMultiplier","leg2FixedRatePaymentFrequencyPeriod","leg2FloatingRateDayCount","leg2FloatingRatePaymentFrequencyMultiplier","leg2FloatingRatePaymentFrequencyPeriod","leg2NotionalAmount","leg2NotionalCurrency","leg2NotionalEffectiveDate","leg2NotionalEndDate","leg2NotionalQuantity","leg2NotionalScheduleType","leg2PhysicalDeliveryLocation","leg2PhysicalDeliveryRegion","leg2PricingIndexLocation","leg2PricingIndexRegion","leg2PutAmount","leg2PutCurrency","leg2QuantityFrequencyMultiplier","leg2QuantityFrequencyPeriod","leg2QuantityUnit","leg2ResetFrequencyMultiplier","leg2SettlementCurrency","leg2SettlementLocation","leg2Spread","leg2SpreadCurrency","leg2SpreadNotation","leg2TotalNotionalQuantity","leg2UnderlierCurrency","leg2UnderlierID","leg2UnderlierIDSource","leg2UnderlierTenorMultiplier","leg2UnderlierTenorPeriod","leg2UnderlyingAssetOrContractSubType","leg2UnderlyingAssetOrContractType","multiCurrencyIndicator","nonStandardTermIndicator","optionExerciseFrequencyMultiplier","optionExerciseFrequencyPeriod","optionPremiumAmount","optionPremiumCurrency","optionStrikePrice","optionStrikePriceCurrency","optionStrikePriceNotation","optionStyle","optionType","originalDisseminationIdentifier","otherPaymentAmount","otherPaymentCurrency","otherPaymentType","packageIndicator","packageTransactionPrice","packageTransactionPriceCurrency","packageTransactionPriceNotation","packageTransactionSpread","packageTransactionSpreadCurrency","packageTransactionSpreadNotation","platformID","postPricedSwapIndicator","price","priceCurrency","priceNotation","priceUnit","primeBrokerageTransactionIndicator","productCode","productCodeType","productName","returnTriggerType","seniority","standardContractSpecification","underlierExpirationDate","underlyingCreditIndexSeries","underlyingCreditIndexVersion","leg1QuantityFrequencyPeriod","leg1ResetFrequencyPeriod","leg2ResetFrequencyPeriod","optionExerciseEndDate","leg2FixedRate","upi","fisn","upiUnderlierName","notionalCapIndicator","otherPaymentCapIndicator"
"NEWT","","FX","False","Y","","True","","SDRFX94516998","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.7989912","USD/CHF","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","48000","CHF","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","48000","","","","","","","48000","CHF","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.7989912","CHF","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZWP0WPV2FPT","NA/Swaps CHF USD","CHF USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516971","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","1.3353999","GBP/USD","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","56000","GBP","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","56000","","","","","","","56000","GBP","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.3353999","GBP","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZS5ZGW6XH6Q","NA/Swaps GBP USD","GBP USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516983","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","1.167785","EUR/USD","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","10000000","EUR","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","10000000","","","","","","","10000000","EUR","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.167785","EUR","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZXRJ14XTB27","NA/Swaps NDS EUR USD","EUR USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516992","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.79901","USD/CHF","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","6000000","CHF","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","6000000","","","","","","","6000000","CHF","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.79901","CHF","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZWP0WPV2FPT","NA/Swaps CHF USD","CHF USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516993","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.65384","AUD/USD","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","3000000","AUD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","3000000","","","","","","","3000000","AUD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.65384","AUD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZK455DHG53Q","NA/Swaps AUD USD","AUD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516994","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.5767275","NZD/USD","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","3000000","NZD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","3000000","","","","","","","3000000","NZD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.5767275","NZD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZ0VJSQCF8FQ","NA/Swaps NZD USD","NZD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516984","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","149.76144","USD/JPY","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","2700000000","JPY","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","2700000000","","","","","","","2700000000","JPY","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","149.76144","JPY","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZV150BVHXWC","NA/Swaps JPY USD","JPY USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516953","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.7990952","USD/CHF","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","140000","CHF","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","140000","","","","","","","140000","CHF","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.7990952","CHF","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZWP0WPV2FPT","NA/Swaps CHF USD","CHF USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516985","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.799007","USD/CHF","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","140000","CHF","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","140000","","","","","","","140000","CHF","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.799007","CHF","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZWP0WPV2FPT","NA/Swaps CHF USD","CHF USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516986","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","1.3353999","GBP/USD","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","14000000","GBP","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","14000000","","","","","","","14000000","GBP","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.3353999","GBP","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZS5ZGW6XH6Q","NA/Swaps GBP USD","GBP USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516987","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","1.3354165","GBP/USD","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","14000000","GBP","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","14000000","","","","","","","14000000","GBP","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.3354165","GBP","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZS5ZGW6XH6Q","NA/Swaps GBP USD","GBP USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516955","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.6538405","AUD/USD","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","720000","AUD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","720000","","","","","","","720000","AUD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.6538405","AUD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZK455DHG53Q","NA/Swaps AUD USD","AUD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516954","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.6538425","AUD/USD","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","720000","AUD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","720000","","","","","","","720000","AUD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.6538425","AUD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZK455DHG53Q","NA/Swaps AUD USD","AUD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516941","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","1.3948082","USD/CAD","2025-09-26T00:00:00Z","2025-09-26","","","","","","","","","","","","","","","","3000000","CAD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","3000000","","","","","","","3000000","CAD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.3948082","CAD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZ0DHNS97HJT","NA/Swaps CAD USD","CAD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516942","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","1.39457","USD/CAD","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","3000000","CAD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","3000000","","","","","","","3000000","CAD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.39457","CAD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZ0DHNS97HJT","NA/Swaps CAD USD","CAD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516956","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.5767275","NZD/USD","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","4000000","NZD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","4000000","","","","","","","4000000","NZD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.5767275","NZD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZ0VJSQCF8FQ","NA/Swaps NZD USD","NZD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516957","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.5767575","NZD/USD","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","4000000","NZD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","4000000","","","","","","","4000000","NZD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.5767575","NZD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZ0VJSQCF8FQ","NA/Swaps NZD USD","NZD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516988","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","7.1443201","CNY/USD","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","1000000","CNY","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","1000000","","","","","","","1000000","CNY","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","7.1443201","CNY","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZS6L0NCS1FG","NA/Swaps CNY USD","CNY USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516989","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","7.14361","CNY/USD","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","1000000","CNY","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","1000000","","","","","","","1000000","CNY","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","7.14361","CNY","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZS6L0NCS1FG","NA/Swaps CNY USD","CNY USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516958","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","6.3921456","USD/DKK","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","68000","DKK","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","68000","","","","","","","68000","DKK","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","6.3921456","DKK","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZDMMMX54BPP","NA/Swaps DKK USD","DKK USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516943","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","6.39166","USD/DKK","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","68000","DKK","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","68000","","","","","","","68000","DKK","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","6.39166","DKK","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZDMMMX54BPP","NA/Swaps DKK USD","DKK USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516990","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","18.4715295","USD/MXN","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","230000","MXN","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","230000","","","","","","","230000","MXN","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","18.4715295","MXN","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZPFBKB669S7","NA/Swaps MXN USD","MXN USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516961","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","18.47292","USD/MXN","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","230000","MXN","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","230000","","","","","","","230000","MXN","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","18.47292","MXN","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZPFBKB669S7","NA/Swaps MXN USD","MXN USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516959","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","10.0209608","USD/NOK","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","3000000","NOK","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","3000000","","","","","","","3000000","NOK","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","10.0209608","NOK","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZVQN9LD3JLJ","NA/Swaps NOK USD","NOK USD","N",""
