"action","amendmentIndicator","assetClass","blockTradeIndicator","cleared","coupon","customBasketIndicator","deliveryType","disseminationIdentifier","disseminationTimestamp","effectiveDate","embeddedOptionType","event","eventDateTime","exchangeRate","exchangeRateBasis","executionDateTime","expirationDate","firstExerciseDate","futureValueNotional","indexFactor","instrumentType","leg1CallAmount","leg1CallCurrency","leg1CommodityDesc","leg1EffectiveNotionalAmount","leg1FixedRate","leg1FixedRateDayCount","leg1FixedRatePaymentFrequencyMultiplier","leg1FixedRatePaymentFrequencyPeriod","leg1FloatingRateDayCount","leg1FloatingRatePaymentFrequencyMultiplier","leg1FloatingRatePaymentFrequencyPeriod","leg1NotionalAmount","leg1NotionalCurrency","leg1NotionalEffectiveDate","leg1NotionalEndDate","leg1NotionalQuantity","leg1NotionalScheduleType","leg1PhysicalDeliveryLocation","leg1PhysicalDeliveryRegion","leg1PricingIndexLocation","leg1PricingIndexRegion","leg1PutAmount","leg1PutCurrency","leg1QuantityFrequencyMultiplier","leg1QuantityUnit","leg1ResetFrequencyMultiplier","leg1SettlementCurrency","leg1SettlementLocation","leg1Spread","leg1SpreadCurrency","leg1SpreadNotation","leg1TotalNotionalQuantity","leg1UnderlierCurrency","leg1UnderlierID","leg1UnderlierIDSource","leg1UnderlierTenorMultiplier","leg1UnderlierTenorPeriod","leg1UnderlyingAssetOrContractSubType","leg1UnderlyingAssetOrContractType","leg2CallAmount","leg2CallCurrency","leg2CommodityDesc","leg2EffectiveNotionalAmount","leg2FixedRateDayCount","leg2FixedRatePaymentFrequencyMultiplier","leg2FixedRatePaymentFrequencyPeriod","leg2FloatingRateDayCount","leg2FloatingRatePaymentFrequencyMultiplier","leg2FloatingRatePaymentFrequencyPeriod","leg2NotionalAmount","leg2NotionalCurrency","leg2NotionalEffectiveDate","leg2NotionalEndDate","leg2NotionalQuantity","leg2NotionalScheduleType","leg2PhysicalDeliveryLocation","leg2PhysicalDeliveryRegion","leg2PricingIndexLocation","leg2PricingIndexRegion","leg2PutAmount","leg2PutCurrency","leg2QuantityFrequencyMultiplier","leg2QuantityFrequencyPeriod","leg2QuantityUnit","leg2ResetFrequencyMultiplier","leg2SettlementCurrency","leg2SettlementLocation","leg2Spread","leg2SpreadCurrency","leg2SpreadNotation","leg2TotalNotionalQuantity","leg2UnderlierCurrency","leg2UnderlierID","leg2UnderlierIDSource","leg2UnderlierTenorMultiplier","leg2UnderlierTenorPeriod","leg2UnderlyingAssetOrContractSubType","leg2UnderlyingAssetOrContractType","multiCurrencyIndicator","nonStandardTermIndicator","optionExerciseFrequencyMultiplier","optionExerciseFrequencyPeriod","optionPremiumAmount","optionPremiumCurrency","optionStrikePrice","optionStrikePriceCurrency","optionStrikePriceNotation","optionStyle","optionType","originalDisseminationIdentifier","otherPaymentAmount","otherPaymentCurrency","otherPaymentType","packageIndicator","packageTransactionPrice","packageTransactionPriceCurrency","packageTransactionPriceNotation","packageTransactionSpread","packageTransactionSpreadCurrency","packageTransactionSpreadNotation","platformID","postPricedSwapIndicator","price","priceCurrency","priceNotation","priceUnit","primeBrokerageTransactionIndicator","productCode","productCodeType","productName","returnTriggerType","seniority","standardContractSpecification","underlierExpirationDate","underlyingCreditIndexSeries","underlyingCreditIndexVersion","leg1QuantityFrequencyPeriod","leg1ResetFrequencyPeriod","leg2ResetFrequencyPeriod","optionExerciseEndDate","leg2FixedRate","upi","fisn","upiUnderlierName","notionalCapIndicator","otherPaymentCapIndicator"
"NEWT","","FX","False","Y","","True","","SDRFX94517178","2025-09-26T12:10:57Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.6528","AUD/USD","2025-09-26T00:00:00Z","2025-12-17","","","","","","","","","","","","","","","","100000","AUD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","99999999999999999999.99999","AUD","","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.6528","AUD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZQCHNT1BFMJ","NA/Fwd VolVar AUD USD","AUD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94517179","2025-09-26T12:10:57Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.6528","AUD/USD","2025-09-26T00:00:00Z","2025-12-17","","","","","","","","","","","","","","","","200000","AUD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","99999999999999999999.99999","AUD","","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.6528","AUD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZQCHNT1BFMJ","NA/Fwd VolVar AUD USD","AUD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94517171","2025-09-26T12:10:57Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","24.385","EUR/CZK","2025-09-26T00:00:00Z","2025-12-17","","","","","","","","","","","","","","","","6000000","CZK","","","","","","","","","","","","","","EUR","","","","","","","","","","","","","","","","","","","","","","","99999999999999999999.99999","CZK","","","","","","","","","","","","","","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","24.385","CZK","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZ3QWF4PTK0M","NA/FX Fwd Nstd CZK EUR","CZK EUR","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94517172","2025-09-26T12:10:57Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","395.7","EUR/HUF","2025-09-26T00:00:00Z","2025-12-17","","","","","","","","","","","","","","","","20000000","HUF","","","","","","","","","","","","","","EUR","","","","","","","","","","","","","","","","","","","","","","","99999999999999999999.99999","HUF","","","","","","","","","","","","","","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","395.7","HUF","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZJQHLN4ZWL9","NA/FX Fwd Nstd EUR HUF","EUR HUF","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94517173","2025-09-26T12:10:57Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","24.385","EUR/CZK","2025-09-26T00:00:00Z","2025-12-17","","","","","","","","","","","","","","","","3000000","CZK","","","","","","","","","","","","","","EUR","","","","","","","","","","","","","","","","","","","","","","","99999999999999999999.99999","CZK","","","","","","","","","","","","","","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","24.385","CZK","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZ3QWF4PTK0M","NA/FX Fwd Nstd CZK EUR","CZK EUR","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94517177","2025-09-26T12:10:57Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.6528","AUD/USD","2025-09-26T00:00:00Z","2025-12-17","","","","","","","","","","","","","","","","100000","AUD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","99999999999999999999.99999","AUD","","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.6528","AUD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZQCHNT1BFMJ","NA/Fwd VolVar AUD USD","AUD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94517176","2025-09-26T12:10:57Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","17.521","USD/ZAR","2025-09-26T00:00:00Z","2025-12-17","","","","","","","","","","","","","","","","500000","ZAR","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","99999999999999999999.99999","ZAR","","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","17.521","ZAR","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZW75V300XZB","NA/FX Fwd Nstd USD ZAR","USD ZAR","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94517174","2025-09-26T12:10:57Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.6528","AUD/USD","2025-09-26T00:00:00Z","2025-12-17","","","","","","","","","","","","","","","","300000","AUD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","99999999999999999999.99999","AUD","","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.6528","AUD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZQCHNT1BFMJ","NA/Fwd VolVar AUD USD","AUD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94517175","2025-09-26T12:10:57Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","3.3585","USD/ILS","2025-09-26T00:00:00Z","2025-12-17","","","","","","","","","","","","","","","","500000","ILS","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","99999999999999999999.99999","ILS","","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","3.3585","ILS","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZ6BKNR59X84","NA/FX Fwd Nstd ILS USD","ILS USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94517170","2025-09-26T12:03:55Z","2025-09-26","EXTD","TRAD","2025-09-26T08:01:43Z","1.167025","EUR/USD","2025-09-26T08:01:43Z","2025-09-29","","","","","","","","","","","","","","","","72000","EUR","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","99999999999999999999.99999","EUR","","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.167025","EUR","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZKC6FFQL6Q3","NA/Fwd EUR USD","EUR USD","N",""
